app_name,score,features
air.br.com.netpoint.gdp.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment"
air.BestEscape82WaterPool.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
abd.abdallah.igli5.apk,0.03723404255319149,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment, Pim Data Leakage"
a2z.Mobile.Event4086.apk,0.02127659574468085,"Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment"
air.apps.NewsEnterprise.lesjournauxenfrancais.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.apps.NewsEnterprise.indianewspapers.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.apps.NewsEnterprise.gazeteler.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
a.duMobile.srv.apk,0.015957446808510637,"Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment"
acquadinepi.erioni.al.apk,0.015957446808510637,"Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
air.br.com.netpoint.integraeventos.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment"
air.br.com.netpoint.remateweb.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment"
air.ajazgames.babysnailescape.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.com.aquariumdeathstickman.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
adsprotech.games.ball.shooter.two.apk,0.026595744680851064,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse"
air.AngryNuts.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.BlackjackCity.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
adtech.chitchat.apk,0.031914893617021274,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Audio Video Eavesdropping, Suspicious Connection Establishment"
adone.daily.call.apk,0.005319148936170213,Telephony Identifiers Leakage
air.A40haditsakhirzaman.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.ArabicLetterBox.apk,0.031914893617021274,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Audio Video Eavesdropping"
air.Archerfree.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.air.FlashPunk.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.ca.ax2.holidaySnapshot.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.Autism.Things.apk,0.0,
ac.omonoia.nic.apk,0.0,
ae.gov.ambulance.myarabic2.apk,0.03723404255319149,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Audio Video Eavesdropping, Pim Data Leakage"
abcom.com.timeconverter.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration"
aave.lifebarometer.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.com.applauz.legominifigures.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.co.yapps.ezan.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.com.aetrex.aetrexretailapp.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.br.com.netpoint.integragestao.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment"
acs.tools.matheass.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
ac.robinson.chameleonnotifier.apk,0.010638297872340425,"Device Settings Harvesting, Connection Interfaces Exfiltration"
air.air.flexshapes.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.air.it.aquacode.memory.AquaMemory.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.air.lyl.ThreeKingdomsFT.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment"
adult.coloring.book.zendalas.apk,0.031914893617021274,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Audio Video Eavesdropping"
a.akakao.bong_ment.apk,0.0,
air.CheerfulGirlMatching.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
air.ajazzgames.escapeallhallowseve.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.ajazgames.escapesnapperfish.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.br.ingrupochp.boletimEmpreendedor.apk,0.005319148936170213,Device Settings Harvesting
air.AThanksgivingToRemember.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.br.com.netpoint.integravconf.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment"
air.apps.NewsEnterprise.surinamenieuws.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.A3bibe.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
afk.passpal.free.apk,0.005319148936170213,Device Settings Harvesting
air.com.applauz.brickpic.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
acs.borntf.ncs.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.air.HTML5MobileApp.apk,0.0,
air.com.absolutist.match3puzzle.bubblezbubbledefence.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration"
abd.abdallah.uptodate.youtube.apk,0.03723404255319149,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment, Pim Data Leakage"
air.BeautyTipsinTamil.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
air.com.aminocookinchklo.selasaharablila.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
afkari.io.kalimathobei.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
adrianoferraguto.oraesatta.apk,0.02127659574468085,"Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment, Pim Data Leakage"
air.brightest.yetiextrememotocross.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.com.applaudsolutions.emp.EmployeeCenterMobile.apk,0.0,
ae.gov.dubaicustoms.mobile.apk,0.010638297872340425,"Device Settings Harvesting, Connection Interfaces Exfiltration"
agexdev.theroad.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
ah.woeid.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.BabyCleaningDay2.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.carlene.ZombieVirus.apk,0.0,
adampinsky.com.stormy.apk,0.010638297872340425,"Device Settings Harvesting, Connection Interfaces Exfiltration"
ac.rj.staff.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
adyourself.shakeyourfoto.apk,0.005319148936170213,Device Settings Harvesting
air.busythings.androidapps.animalmuddle.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.com.amihanya.Pray.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
aboutdharma.com.apk,0.03723404255319149,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment, Pim Data Leakage"
air.CarolAndroid.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.Airshooting.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
air.com.ami.agada.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.ajazgames.skimpyescape.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.BadjaoGirl.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
ageagebatsugame.taro.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
ab.gamming.meteoriteWash.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration"
air.BasketballHustleForCel.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
act.activity.apk,0.0,
addis.keyboard.apk,0.015957446808510637,"Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
air.Candybarcupcakes.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
air.BabyBearSurgerySimulator.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
air.com.alchemiagames.offside.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.ajazgames.motorescape.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
abcom.istom.lovelywallpaper.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
acne.blogtreat.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration"
ae.brandsforless.android.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
air.ajazgames.ajaztreasurehunt2.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.ajazgames.escapegamesultan.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.burninfree.apk,0.0,
air.com.abecedaire.JapaneseBrush.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
aesthetic.developers.flyingbirdy.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration"
abstractionvideolwp.led.com.apk,0.02127659574468085,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse"
afd.app.ansaar.afd.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
afzkl.development.ShoppingList.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.br.com.netpoint.apptvunilever.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
agency.contra.apps.kpmg.kpmgglobalevent.apk,0.031914893617021274,"Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Pim Data Leakage"
air.com.applauz.wutangme.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.babyemmachristmasdressup.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.ajazgames.escapekindnessthanksgiving.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
a2z.Mobile.Event3649.apk,0.02127659574468085,"Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment"
air.air.Sokoban3D.apk,0.015957446808510637,"Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration"
air.air.Bread.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
air.ChiralCube.apk,0.010638297872340425,"Telephony Identifiers Leakage, Device Settings Harvesting"
