app_name,score,features
Sincronizzazione Contatti Android,0.22580645161290322,"{'Telephony Identifiers Leakage': 7, 'Device Settings Harvesting': 180, 'Connection Interfaces Exfiltration': 2, 'Suspicious Connection Establishment': 4, 'Pim Data Leakage': 1, 'Code Execution': 2}"
Adobe Flash Player,0.0,{}
万能电影播放器,0.006912442396313364,"{'Device Settings Harvesting': 1, 'Code Execution': 5}"
Desktop WLauncher,0.9193548387096774,"{'Telephony Identifiers Leakage': 15, 'Device Settings Harvesting': 771, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Suspicious Connection Establishment': 2, 'Pim Data Leakage': 3, 'Code Execution': 4}"
WifiSearch,0.0,{}
Label_Reader,0.04838709677419355,"{'Device Settings Harvesting': 40, 'Connection Interfaces Exfiltration': 2}"
Prasesfee,0.15207373271889402,"{'Telephony Identifiers Leakage': 9, 'Device Settings Harvesting': 117, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Suspicious Connection Establishment': 2, 'Pim Data Leakage': 1}"
Gatitos,0.15207373271889402,"{'Telephony Identifiers Leakage': 9, 'Device Settings Harvesting': 117, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Suspicious Connection Establishment': 2, 'Pim Data Leakage': 1}"
Label_Reader,0.04838709677419355,"{'Device Settings Harvesting': 40, 'Connection Interfaces Exfiltration': 2}"
Label_Reader,0.04838709677419355,"{'Device Settings Harvesting': 40, 'Connection Interfaces Exfiltration': 2}"
Adobe Flash Player,0.0,{}
Сбербанк,0.08640552995391705,"{'Telephony Identifiers Leakage': 4, 'Device Settings Harvesting': 67, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 2}"
禁播视频,0.17050691244239632,"{'Telephony Identifiers Leakage': 15, 'Device Settings Harvesting': 119, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 5, 'Pim Data Leakage': 3, 'Code Execution': 4}"
禁播视频,0.17050691244239632,"{'Telephony Identifiers Leakage': 15, 'Device Settings Harvesting': 119, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 5, 'Pim Data Leakage': 3, 'Code Execution': 4}"
[],0.45161290322580644,"{'Telephony Identifiers Leakage': 17, 'Device Settings Harvesting': 368, 'Location Lookup': 1, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Suspicious Connection Establishment': 2, 'Code Execution': 1}"
Dendroid,0.07603686635944701,"{'Telephony Identifiers Leakage': 3, 'Device Settings Harvesting': 55, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Audio Video Eavesdropping': 3, 'Pim Data Leakage': 2}"
googl app stoy,0.0,{}
Döviz Borsa Altın,0.5472350230414746,"{'Device Settings Harvesting': 471, 'Connection Interfaces Exfiltration': 2, 'Suspicious Connection Establishment': 2}"
창원버스,0.9919354838709677,"{'Telephony Identifiers Leakage': 7, 'Device Settings Harvesting': 842, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Audio Video Eavesdropping': 1, 'Suspicious Connection Establishment': 2, 'Pim Data Leakage': 1, 'Code Execution': 5}"
Snake,0.14170506912442396,"{'Telephony Identifiers Leakage': 11, 'Device Settings Harvesting': 103, 'Connection Interfaces Exfiltration': 2, 'Pim Data Leakage': 1, 'Code Execution': 6}"
skype,0.004608294930875576,"{'Telephony Identifiers Leakage': 2, 'Device Settings Harvesting': 2}"
Sincronizzazione Contatti Android,0.20622119815668202,"{'Telephony Identifiers Leakage': 7, 'Device Settings Harvesting': 163, 'Connection Interfaces Exfiltration': 2, 'Suspicious Connection Establishment': 4, 'Pim Data Leakage': 1, 'Code Execution': 2}"
狂爱影吧,0.012672811059907835,"{'Telephony Identifiers Leakage': 8, 'Device Settings Harvesting': 1, 'Connection Interfaces Exfiltration': 1, 'Code Execution': 1}"
Frases celebres,0.15207373271889402,"{'Telephony Identifiers Leakage': 9, 'Device Settings Harvesting': 117, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Suspicious Connection Establishment': 2, 'Pim Data Leakage': 1}"
Ideal Camera,0.7684331797235023,"{'Telephony Identifiers Leakage': 13, 'Device Settings Harvesting': 645, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Pim Data Leakage': 1, 'Code Execution': 5}"
文件管理,0.001152073732718894,{'Code Execution': 1}
Label_Reader,0.04838709677419355,"{'Device Settings Harvesting': 40, 'Connection Interfaces Exfiltration': 2}"
Adobe Flash Player,0.0,{}
Recetas Salud,0.15207373271889402,"{'Telephony Identifiers Leakage': 9, 'Device Settings Harvesting': 117, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Suspicious Connection Establishment': 2, 'Pim Data Leakage': 1}"
Romantic post,0.18663594470046083,"{'Telephony Identifiers Leakage': 5, 'Device Settings Harvesting': 150, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Audio Video Eavesdropping': 1, 'Suspicious Connection Establishment': 2, 'Pim Data Leakage': 1}"
BatterySaverMobi,0.07603686635944701,"{'Telephony Identifiers Leakage': 1, 'Device Settings Harvesting': 65}"
Label_Reader,0.04953917050691244,"{'Device Settings Harvesting': 41, 'Connection Interfaces Exfiltration': 2}"
Label_Reader,0.04838709677419355,"{'Device Settings Harvesting': 40, 'Connection Interfaces Exfiltration': 2}"
Facebook OTP,0.018433179723502304,"{'Telephony Identifiers Leakage': 6, 'Device Settings Harvesting': 1, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 4, 'Audio Video Eavesdropping': 2, 'Pim Data Leakage': 1}"
Ziraat 156.Yıl,0.31682027649769584,"{'Device Settings Harvesting': 272, 'Connection Interfaces Exfiltration': 2, 'Suspicious Connection Establishment': 1}"
Todo Amor,0.18663594470046083,"{'Telephony Identifiers Leakage': 5, 'Device Settings Harvesting': 150, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Audio Video Eavesdropping': 1, 'Suspicious Connection Establishment': 2, 'Pim Data Leakage': 1}"
Install,0.019585253456221197,"{'Telephony Identifiers Leakage': 9, 'Device Settings Harvesting': 3, 'Connection Interfaces Exfiltration': 1, 'Telephony Services Abuse': 1, 'Suspicious Connection Establishment': 3}"
FastFlashlight,0.07027649769585254,"{'Telephony Identifiers Leakage': 1, 'Device Settings Harvesting': 60}"
禁播视频,0.17050691244239632,"{'Telephony Identifiers Leakage': 15, 'Device Settings Harvesting': 119, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 5, 'Pim Data Leakage': 3, 'Code Execution': 4}"
Label_Reader,0.04838709677419355,"{'Device Settings Harvesting': 40, 'Connection Interfaces Exfiltration': 2}"
TV Remote,0.3951612903225806,"{'Telephony Identifiers Leakage': 13, 'Device Settings Harvesting': 320, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 1, 'Suspicious Connection Establishment': 4, 'Code Execution': 3}"
Google Play Services,0.020737327188940093,"{'Telephony Identifiers Leakage': 6, 'Device Settings Harvesting': 8, 'Connection Interfaces Exfiltration': 1, 'Telephony Services Abuse': 2, 'Code Execution': 1}"
Music Provider,0.010368663594470046,"{'Telephony Identifiers Leakage': 6, 'Device Settings Harvesting': 1, 'Connection Interfaces Exfiltration': 1, 'Code Execution': 1}"
Brain Test,0.001152073732718894,{'Code Execution': 1}
童话酷跑,0.3859447004608295,"{'Telephony Identifiers Leakage': 23, 'Device Settings Harvesting': 289, 'Location Lookup': 1, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 4, 'Suspicious Connection Establishment': 6, 'Pim Data Leakage': 1, 'Code Execution': 9}"
Dendroid,0.03110599078341014,"{'Telephony Identifiers Leakage': 3, 'Device Settings Harvesting': 19, 'Telephony Services Abuse': 1, 'Audio Video Eavesdropping': 2, 'Pim Data Leakage': 2}"
Currency Converter,0.0748847926267281,"{'Telephony Identifiers Leakage': 1, 'Device Settings Harvesting': 64}"
Adobe Flash Player,0.0,{}
BatterySaverMobi,0.07603686635944701,"{'Telephony Identifiers Leakage': 1, 'Device Settings Harvesting': 65}"
Label_Reader,0.04838709677419355,"{'Device Settings Harvesting': 40, 'Connection Interfaces Exfiltration': 2}"
towelroot,0.00576036866359447,"{'Device Settings Harvesting': 4, 'Code Execution': 1}"
Google Service,0.1578341013824885,"{'Telephony Identifiers Leakage': 9, 'Device Settings Harvesting': 117, 'Connection Interfaces Exfiltration': 2, 'Telephony Services Abuse': 2, 'Audio Video Eavesdropping': 1, 'Suspicious Connection Establishment': 1, 'Pim Data Leakage': 2, 'Code Execution': 3}"
