app_name,score,features
air.br.com.netpoint.integragestao.apk,0.32275132275132273,"{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"
air.A20rarepepes.apk,0.2962962962962963,"{'critical': 2, 'warning': 1, 'notice': 2, 'info': 47}"
ae.gov.dubaicustoms.mobile.apk,0.2857142857142857,"{'critical': 1, 'warning': 2, 'notice': 1, 'info': 48}"
afd.app.ansaar.afd.apk,0.31746031746031744,"{'critical': 4, 'warning': 4, 'notice': 5, 'info': 39}"
air.ChiralCube.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 6, 'info': 41}"
air.BadjaoGirl.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
air.BodyAtlas.apk,0.2751322751322751,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
abd.abdallah.uptodate.youtube.apk,0.36507936507936506,"{'critical': 8, 'warning': 7, 'notice': 7, 'info': 31}"
adone.daily.call.apk,0.2857142857142857,"{'critical': 1, 'warning': 2, 'notice': 2, 'info': 47}"
air.air.it.aquacode.memory.AquaMemory.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 3, 'info': 44}"
air.BabyCleaningDay2.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
air.com.ami.agada.apk,0.30687830687830686,"{'critical': 3, 'warning': 4, 'notice': 4, 'info': 41}"
abd.abdallah.islam.youtube.apk,0.36507936507936506,"{'critical': 8, 'warning': 7, 'notice': 7, 'info': 31}"
aidapp.newsportaltamilnadu.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 4, 'info': 39}"
air.charmudex.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 3, 'info': 41}"
air.ajazgames.escapegamesultan.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
air.com.apptaught.realestateTrial.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 3, 'info': 41}"
afk.passpal.free.apk,0.2751322751322751,"{'critical': 0, 'warning': 3, 'notice': 3, 'info': 46}"
a.a.hikidashi.apk,0.2857142857142857,"{'critical': 1, 'warning': 3, 'notice': 3, 'info': 45}"
a2works.com.br.ipva.apk,0.32275132275132273,"{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"
air.AIRMapViewer.apk,0.2751322751322751,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
ae.gov.ambulance.myarabic2.apk,0.2962962962962963,"{'critical': 2, 'warning': 2, 'notice': 4, 'info': 44}"
air.ajazgames.pumpkinboyhalloweenescape.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
agexdev.theroad.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
air.br.com.netpoint.conacabac.apk,0.31216931216931215,"{'critical': 3, 'warning': 7, 'notice': 5, 'info': 38}"
air.br.ingrupochp.boletimEmpreendedor.apk,0.2857142857142857,"{'critical': 1, 'warning': 2, 'notice': 1, 'info': 48}"
air.AThanksgivingToRemember.apk,0.2962962962962963,"{'critical': 2, 'warning': 4, 'notice': 3, 'info': 43}"
air.br.com.ciss.mobile.vendas.android.apk,0.2857142857142857,"{'critical': 1, 'warning': 1, 'notice': 2, 'info': 48}"
air.air.flexshapes.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 2, 'info': 45}"
a.duMobile.srv.apk,0.2857142857142857,"{'critical': 1, 'warning': 1, 'notice': 3, 'info': 47}"
air.ajazgames.skimpyescape.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
adroid.driverlad.apk,0.31746031746031744,"{'critical': 4, 'warning': 3, 'notice': 5, 'info': 40}"
agency.contra.apps.kpmg.kpmgglobalevent.apk,0.31746031746031744,"{'critical': 4, 'warning': 4, 'notice': 7, 'info': 37}"
acs.tools.matheass.apk,0.2962962962962963,"{'critical': 2, 'warning': 3, 'notice': 3, 'info': 44}"
abcom.com.timeconverter.apk,0.36507936507936506,"{'critical': 8, 'warning': 7, 'notice': 7, 'info': 31}"
a2z.Mobile.Event3649.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 10, 'info': 34}"
air.com.amihanya.Pray.apk,0.2962962962962963,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
air.BJC.apk,0.31746031746031744,"{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"
air.Candybarcupcakes.apk,0.31746031746031744,"{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"
abstractionvideolwp.led.com.apk,0.328042328042328,"{'critical': 5, 'warning': 5, 'notice': 8, 'info': 34}"
air.burninfree.apk,0.2751322751322751,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
air.ajazgames.santaiceescape.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
abcom.istom.lovelywallpaper.apk,0.2857142857142857,"{'critical': 1, 'warning': 6, 'notice': 8, 'info': 37}"
air.CheerfulGirlMatching.apk,0.31746031746031744,"{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"
air.bullstudios.princessdoctorr.apk,0.3544973544973545,"{'critical': 7, 'warning': 5, 'notice': 8, 'info': 33}"
air.ajazgames.motorescape.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
air.ajazgames.babysnailescape.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
air.com.applauz.legominifigures.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
a.b.wassim.guide.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
air.bullstudios.mermaiddoctor.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 7, 'info': 36}"
air.Archerfree.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 3, 'info': 44}"
air.AvmGames.MapleHouseEscape.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 5, 'info': 42}"
air.br.com.pifpaf.mobile.apk,0.328042328042328,"{'critical': 5, 'warning': 6, 'notice': 7, 'info': 34}"
afkari.io.kalimathobei.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
air.A43XLIII.apk,0.2751322751322751,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
air.ChristmasPuddingCakePops.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
acne.blogtreat.apk,0.31746031746031744,"{'critical': 4, 'warning': 6, 'notice': 6, 'info': 36}"
air.com.aquariumdeathstickman.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 7, 'info': 36}"
aboutdharma.com.apk,0.36507936507936506,"{'critical': 8, 'warning': 7, 'notice': 7, 'info': 31}"
abd.abdallah.igli5.apk,0.36507936507936506,"{'critical': 8, 'warning': 7, 'notice': 7, 'info': 31}"
a2z.Mobile.Event4086.apk,0.31216931216931215,"{'critical': 3, 'warning': 6, 'notice': 9, 'info': 35}"
aidapp.newsportalodisha.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 4, 'info': 39}"
acquadinepi.erioni.al.apk,0.2857142857142857,"{'critical': 1, 'warning': 1, 'notice': 2, 'info': 48}"
action.aspirvictorymanagement.flappy.dragon.dash.jungle.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 8, 'info': 39}"
aerostone.bigear.apk,0.2857142857142857,"{'critical': 1, 'warning': 3, 'notice': 3, 'info': 45}"
ab4tec.com.chronometerandtimer.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 5, 'info': 39}"
afzkl.development.ShoppingList.apk,0.2962962962962963,"{'critical': 2, 'warning': 5, 'notice': 4, 'info': 41}"
adyourself.tomorrow.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 5, 'info': 38}"
ac.robinson.chameleonnotifier.apk,0.2962962962962963,"{'critical': 2, 'warning': 2, 'notice': 8, 'info': 40}"
air.brightest.yetiextrememotocross.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
air.com.animatedsoftware.PavlovsDog.apk,0.3333333333333333,"{'critical': 5, 'warning': 5, 'notice': 6, 'info': 37}"
air.br.com.netpoint.integravconf.apk,0.32275132275132273,"{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"
air.br.com.netpoint.apptvunilever.apk,0.31216931216931215,"{'critical': 3, 'warning': 6, 'notice': 7, 'info': 37}"
air.Astro.apk,0.30687830687830686,"{'critical': 3, 'warning': 4, 'notice': 3, 'info': 42}"
agurapps.games.BallAndPaddles.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 5, 'info': 42}"
air.br.com.netpoint.aasp.apk,0.3333333333333333,"{'critical': 5, 'warning': 6, 'notice': 7, 'info': 35}"
a2works.com.br.battery.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
ac.rj.staff.apk,0.3492063492063492,"{'critical': 7, 'warning': 5, 'notice': 5, 'info': 35}"
air.air.lido.LidoMobile.apk,0.2751322751322751,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
air.ajazgames.escapesnapperfish.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
ac.robinson.mediatablet.apk,0.2857142857142857,"{'critical': 1, 'warning': 1, 'notice': 5, 'info': 45}"
air.CarolAndroid.apk,0.30687830687830686,"{'critical': 3, 'warning': 4, 'notice': 3, 'info': 42}"
air.br.com.iasoft.cc2002.tablet.A2014.apk,0.2751322751322751,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
adult.coloring.book.zendalas.apk,0.31746031746031744,"{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"
air.brightest.stuntratunderground.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 7, 'info': 37}"
air.br.com.cc2002.tablet.free.A2013.apk,0.2751322751322751,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
air.ajazzgames.escapeallhallowseve.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
a2z.Mobile.Event4208.apk,0.31216931216931215,"{'critical': 3, 'warning': 6, 'notice': 9, 'info': 35}"
ageagebatsugame.taro.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 5, 'info': 39}"
ahmad.appiques.mtdm.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 5, 'info': 38}"
acs.tools.preisvergleich.apk,0.2857142857142857,"{'critical': 1, 'warning': 3, 'notice': 2, 'info': 46}"
air.ajazgames.escapekindnessthanksgiving.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
air.com.absolutist.match3puzzle.bubblezbubbledefence.apk,0.31746031746031744,"{'critical': 4, 'warning': 6, 'notice': 7, 'info': 35}"
air.babyemmachristmasdressup.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 2, 'info': 45}"
air.Autism.Things.apk,0.2962962962962963,"{'critical': 2, 'warning': 1, 'notice': 1, 'info': 48}"
aave.lifebarometer.apk,0.2857142857142857,"{'critical': 1, 'warning': 5, 'notice': 5, 'info': 41}"
air.Airshooting.apk,0.31746031746031744,"{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"
air.apps.NewsEnterprise.deutschezeitungen.apk,0.2962962962962963,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
agurapps.games.amazingmemory.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 5, 'info': 42}"
ac.omonoia.nic.apk,0.2857142857142857,"{'critical': 1, 'warning': 3, 'notice': 1, 'info': 47}"
air.cindycakemakerlite.apk,0.31746031746031744,"{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"
air.air.Sokoban3D.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 3, 'info': 41}"
air.air.lyl.ThreeKingdomsFT.apk,0.37566137566137564,"{'critical': 9, 'warning': 6, 'notice': 6, 'info': 32}"
air.air.FlashPunk.apk,0.2857142857142857,"{'critical': 1, 'warning': 4, 'notice': 3, 'info': 44}"
adyourself.shakeyourfoto.apk,0.2751322751322751,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
air.com.alibabacave.CMemory2.apk,0.3544973544973545,"{'critical': 7, 'warning': 6, 'notice': 5, 'info': 35}"
air.busythings.androidapps.animalmuddle.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 3, 'info': 41}"
air.ajazgames.ajaztreasurehunt2.apk,0.30687830687830686,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
air.br.com.netpoint.gvc.apk,0.32275132275132273,"{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"
air.CarLoanCalculation.apk,0.2751322751322751,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
air.app.mmstudio.mmvisual.todysbabybook.apk,0.30687830687830686,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
ab.gamming.meteoriteWash.apk,0.2857142857142857,"{'critical': 1, 'warning': 3, 'notice': 3, 'info': 45}"
